BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,15200,104896,113696,DebtCon,Office,1,1,0,299.953098,2,17,27.47858304
0,15200,62258,47338,HomeImp,Mgr,4.6,0,0,264.2609164,1,17,34.24344096
0,15200,49552,129454,DebtCon,Other,15,0,0,156.1013809,0,43,38.15167101
0,15200,68873,69427,DebtCon,Other,1,0,2,146.8278925,0,5,39.61154172
0,15200,87248,69663,HomeImp,Other,17,0,0,230.6730803,2,20,25.37204765
0,15200,49780,57135,DebtCon,Other,4,0,0,148.1333333,2,50,40.0388411
0,15200,70703,65561,DebtCon,Office,1,0,0,183.6333333,0,8,36.9827292
1,15200,62783,206148,DebtCon,ProfExe,10,0,5,123.4655194,1,34,31.80824299
0,15200,83448,91172,DebtCon,Mgr,7,0,0,179.1340086,0,9,37.77222165
0,15200,53600,96794,DebtCon,Office,10,0,0,235.6274023,1,27,30.99602763
0,15200,95465,43334,DebtCon,Other,8,0,0,113.2284034,0,45,23.87079226
1,15200,71530,119195,DebtCon,Other,8,0,0,304.2447551,1,21,33.46387238
0,15200,96049,91192,DebtCon,Other,13,0,3,111.4372511,3,28,36.02592528
0,15200,22956,43899,DebtCon,Office,3,0,0,138,0,16,27.64603658
0,15200,118585,69751,DebtCon,Other,0,0,0,177.24778,9,23,39.83431993
0,15200,23466,126400,HomeImp,Other,24,0,0,205.2183294,1,0,43.50793855
0,15200,86021,74451,DebtCon,ProfExe,3,0,0,311.3103604,2,16,40.8529275
0,15200,105502,55421,DebtCon,ProfExe,6,0,0,125.5519994,0,34,43.75656604
0,15200,76211,86176,HomeImp,Other,5,0,0,288.4159495,3,21,40.95659824
0,15200,81933,57184,DebtCon,Office,0,0,5,190.3964069,1,10,33.36326972
0,15200,34984,43078,DebtCon,ProfExe,7,0,0,340.6849684,2,15,42.12712426
0,15200,46115,145125,HomeImp,ProfExe,11,0,1,241.412515,10,25,40.24690114
0,15200,31800,48276,HomeImp,Other,16,0,0,259.5710207,0,42,41.05065735
0,15200,22352,56834,DebtCon,Other,7.5,0,0,72.8645904,2,8,34.89273362
0,15200,7774,67755,DebtCon,ProfExe,1.9,0,0,315.4665656,1,16,40.25003373
0,15200,79087,82248,DebtCon,Other,5,0,0,129.3745132,0,11,25.18098984
0,15200,84480,137388,DebtCon,Other,3.5,2,0,223.3385211,3,18,36.3773222
0,15300,71510,179499,DebtCon,Other,17,0,0,207.2028505,0,13,29.77480684
0,15300,105169,80837,DebtCon,Other,0.2,0,0,51.03333333,1,14,27.07376116
0,15300,96431,158580,DebtCon,Office,10,0,0,110.6,0,21,33.69118802
0,15300,67524,62963,DebtCon,ProfExe,2,0,0,102.5,0,34,53.84821989
0,15300,43500,92729,HomeImp,ProfExe,0.6,1,0,176.5333333,0,22,30.73139653
0,15300,25004,39188,DebtCon,ProfExe,4,0,0,102.5,2,19,37.32857399
0,15300,56075,106841,DebtCon,Self,2.5,10,0,123.8,0,20,35.80007142
0,15300,59901,115249,HomeImp,Other,18,3,0,276.9666667,0,10,32.25091533
0,15300,49868,88693,DebtCon,ProfExe,13,0,0,260.7666667,3,10,39.80899322
0,15300,69327,115669,HomeImp,Office,8,0,0,85.23333333,3,9,29.0958828
0,15300,32188,93723,DebtCon,Other,30,0,0,366.2666667,0,21,36.99564584
0,15300,102826,119326,DebtCon,ProfExe,10,0,0,238.4,1,16,40.80574336
0,15300,34297,88200,DebtCon,ProfExe,7,0,0,318.5666667,0,21,23.62120308
0,15300,66038,67000,DebtCon,Other,5,0,0,176.4666667,2,30,33.18223949
0,15300,50941,43900,DebtCon,Self,1,0,0,189.7,1,16,33.6906879
1,15300,74904,60500,DebtCon,Other,9,0,3,145.8666667,0,18,27.69164816
1,15300,62786,52822,HomeImp,Mgr,2,0,0,295.1152504,1,29,33.54985877
0,15300,21857,43531,HomeImp,ProfExe,5,0,0,84.93118132,2,12,39.67583359
0,15300,71264,70082,DebtCon,Other,1,0,0,296.0762618,3,12,32.97759665
0,15300,119879,63276,DebtCon,Other,7,0,2,332.385736,2,25,30.11861356
0,15300,86623,73117,DebtCon,ProfExe,3,0,0,81.59612884,3,27,39.20903917
0,15300,54818,173566,DebtCon,Other,5,0,1,122.1963249,0,37,25.78335659
0,15300,57139,104627,DebtCon,ProfExe,6,0,0,207.4133904,1,21,30.55275232
0,15300,73466,133986,DebtCon,Office,11,0,0,344.580126,0,17,35.13903436
0,15300,63574,39746,HomeImp,Other,31,0,0,162.7712009,1,23,34.41462163
0,15300,82869,122322,DebtCon,Other,11,0,0,156.4281155,0,25,22.49623552
0,15300,57651,66837,DebtCon,Mgr,0,1,0,236.7071183,3,19,64.2724769
0,15300,48700,106992,DebtCon,Other,3,0,0,135.6060779,0,11,29.3494858
1,15300,81700,112721,DebtCon,ProfExe,5,0,1,117.3570325,0,21,32.78419351
0,15300,62018,62005,DebtCon,ProfExe,0,0,0,99.51921755,1,14,51.5173853
1,15300,107669,117868,DebtCon,Other,8,0,1,205.3280458,3,36,41.38874759
0,15400,47428,137583,HomeImp,ProfExe,12,0,0,214.0603762,0,26,35.08734865
0,15400,58664,47615,DebtCon,Office,1,0,0,76.07793545,1,8,24.41521969
0,15400,71906,106389,HomeImp,Other,1,0,0,101.9604601,3,16,40.74823463
0,15400,89858,106824,HomeImp,Other,17,0,2,64.33574112,0,24,23.35928056
0,15400,100014,96942,DebtCon,Other,1,0,0,298.2107312,1,17,39.32231541
0,15400,65898,110431,DebtCon,Office,2,0,0,210.1589374,2,23,33.40589684
0,15400,86422,121747,DebtCon,Other,11,0,0,169.983556,0,34,32.85379436
1,15400,102103,92443,DebtCon,Other,7,0,0,129.1788981,0,21,47.59052865
0,15400,85601,101136,DebtCon,Other,8,0,1,117.0737532,0,26,25.53212879
1,15400,44330,80000,DebtCon,Other,5,0,0,102.4008978,1,22,40.37537241
0,15400,48491,123455,DebtCon,Office,8,0,1,269.3426287,2,18,37.86835539
0,15400,47636,103179,DebtCon,Office,3,0,0,91.3,1,36,39.39416893
0,15400,52028,66581,DebtCon,Mgr,2,1,0,94.6451236,0,9,37.98355778
0,15400,44110,131510,DebtCon,ProfExe,21,0,1,117.8736121,4,18,33.16227148
0,15400,94403,141518,DebtCon,Office,2,0,0,297.4825046,3,14,40.10502984
0,15400,64992,77704,DebtCon,Other,2,0,0,282.0062894,0,31,32.29430401
0,15400,97010,88545,DebtCon,Other,4,0,0,186.2158287,0,17,30.32992999
0,15400,77049,93272,HomeImp,Office,23,0,0,110.2198934,0,18,21.67927834
0,15400,92900,99157,DebtCon,Other,20,0,0,85.95153044,2,22,36.27285836
0,15400,64081,181894,HomeImp,ProfExe,2,0,3,336.1984645,0,24,38.8759867
0,15400,23169,97122,HomeImp,Other,10,0,0,90.32595067,1,17,34.40037656
0,15400,48833,52800,DebtCon,Other,1,0,0,54.94567887,1,10,38.86401954
0,15400,143404,72198,HomeImp,Office,17,0,0,343.4989168,2,31,39.99018836
0,15400,67619,65686,DebtCon,Other,5,0,0,165.4571246,0,27,25.67302186
0,15400,56500,127421,HomeImp,ProfExe,7,0,0,140.5029163,1,34,39.96618165
1,15500,163000,101302,DebtCon,Office,14,0,0,207.1595475,0,22,29.47261446
0,15500,76000,122248,DebtCon,Office,5,0,0,112.2830944,0,18,42.1982822
0,15500,65900,28198,DebtCon,ProfExe,16,0,0,177.8542195,3,20,40.42119971
0,15500,50000,93472,DebtCon,Other,5,0,0,131.7057154,1,9,36.9158782
0,15500,67000,84000,HomeImp,Other,9,0,0,220.9651523,5,19,25.7694999
0,15500,126872,80000,DebtCon,Other,20,1,0,270.0076812,5,48,27.52750202
0,15500,51758,125860,DebtCon,Other,0,1,0,128.2885293,3,12,42.91960497
0,15500,52030,34294,HomeImp,Other,0,0,0,194.4600162,2,49,38.46049988
0,15500,43223,204282,DebtCon,Office,13,0,0,87.21132856,1,18,38.57108327
0,15500,44946,103045,DebtCon,Office,11,0,0,167.429347,5,16,43.5240978
0,15500,48674,54557,DebtCon,Other,2,0,2,129.7801316,0,26,40.43670481
0,15500,8795,131710,HomeImp,Self,12,0,0,104.7333333,4,24,42.72323221
0,15500,74263,111127,DebtCon,Other,9,0,0,298.4644353,0,21,27.79232371
0,15500,102552,60640,DebtCon,Other,14,6,0,251.1608938,0,12,30.68168891
0,15500,42317,67964,DebtCon,ProfExe,23,0,0,114.7590192,2,20,42.16835848
1,15500,94920,93180,HomeImp,Office,30,0,0,202.3851699,3,25,39.06489297
1,15500,45441,89082,HomeImp,Office,2,2,3,141.0274265,2,18,21.92019846
1,15500,36206,68885,DebtCon,ProfExe,1,0,0,284.1597667,3,51,34.8169595
0,15500,9626,122719,DebtCon,Office,8,0,0,125.2425886,2,20,42.35846148
0,15500,77380,109401,DebtCon,Office,5,0,0,141.0468244,2,16,38.25309688
0,15500,95860,144202,HomeImp,Mgr,2,0,0,308.5320272,1,2,24.4756899
0,15500,81275,60165,DebtCon,ProfExe,11,0,1,175.1443195,0,19,24.78815021
1,15500,57094,90897,DebtCon,Other,9,4,0,259.3606975,0,21,23.66867849
0,15500,97749,79736,DebtCon,Office,8,0,0,124.9,1,27,27.64001806
1,15500,102543,30395,DebtCon,Other,8,0,0,304.3346951,1,29,33.51848053
0,15500,55912,111792,HomeImp,Other,9,0,0,257.9159219,0,17,31.44261162
0,15500,45877,44144,DebtCon,Office,1,0,1,256.2530843,0,20,39.61320557
0,15500,74784,83000,DebtCon,Mgr,4,0,0,337.3423041,0,21,41.86363105
0,15600,42259,58995,DebtCon,Other,6,0,0,193.1358902,0,15,53.54819585
0,15600,71564,121214,DebtCon,Other,7,0,0,277.9929456,0,9,41.04674812
0,15600,74681,157644,DebtCon,Mgr,7,0,0,256.3719323,0,20,42.22671648
0,15600,28694,142340,DebtCon,Mgr,1,0,3,75.43432799,2,9,41.15508261
0,15600,69644,97628,DebtCon,Mgr,16,0,2,245.5333333,1,21,39.90704163
0,15600,71096,89721,HomeImp,Sales,3,0,1,199.8333333,1,25,41.41312385
0,15600,62933,39285,DebtCon,Mgr,21,0,0,284.5143054,4,17,30.77453617
0,15600,64862,111139,DebtCon,Other,4,0,0,81.2741558,2,8,36.14177784
0,15600,62933,138171,HomeImp,Other,8,0,0,246.7546661,4,26,25.40820478
0,15600,102687,100944,DebtCon,Other,1,0,1,250.7255462,1,15,36.22872963
0,15600,86076,96579,DebtCon,ProfExe,10,0,0,317.5079738,0,20,28.8888762
0,15600,31135,89739,DebtCon,Other,9,0,0,80.48923834,0,41,36.38416382
0,15600,43794,128434,DebtCon,Other,0,0,0,162.0654119,0,25,33.03507598
1,15600,54079,80457,DebtCon,Other,4,1,0,266.040799,2,18,37.74942653
1,15600,51310,96642,HomeImp,Self,27,0,0,202.4904448,0,16,33.29929576
0,15600,11059,43790,HomeImp,Other,2,0,0,201.9333333,0,15,37.12360431
0,15600,59207,64847,HomeImp,Sales,29,0,1,177.2573424,0,25,37.07704153
0,15600,77083,60231,DebtCon,Office,0,1,0,182.9973812,1,8,22.18728999
1,15600,67238,95815,DebtCon,Other,10,0,2,208.0888643,1,23,29.80285908
0,15600,29404,114674,DebtCon,Other,5,0,0,238.4610031,0,16,42.50243535
1,15700,12830,71521,HomeImp,Other,6,0,0,198.8274238,0,23,36.02366277
0,15700,53423,156450,DebtCon,Other,2,0,0,298.1465517,3,10,37.50810314
0,15700,5106,97935,DebtCon,ProfExe,16,0,0,358.0506602,0,10,41.14774922
0,15700,105556,105877,DebtCon,Other,7,0,0,172.2000922,1,25,35.60054495
0,15700,57329,70467,DebtCon,ProfExe,7,0,2,127.3,2,19,35.514488
0,15700,76852,105352,DebtCon,Other,30,0,0,155.2666667,0,8,38.29827816
0,15700,44983,113888,DebtCon,Other,9,0,1,202.3225002,0,19,36.02690437
0,15700,27623,50309,DebtCon,ProfExe,8,0,0,338.1108068,0,1,36.99134349
0,15700,56979,96393,DebtCon,Other,9,0,0,136.8121195,0,42,30.53661059
0,15700,69284,120724,HomeImp,Other,5,0,0,232.3155447,2,17,33.49881538
1,15700,50050,68912,DebtCon,Other,10,0,0,211.4411021,3,40,37.13471233
0,15700,23670,119751,HomeImp,Office,22,0,0,126.1701523,6,41,35.08607055
0,15700,62557,120514,DebtCon,ProfExe,20,0,0,340.7116751,0,17,34.87635872
0,15700,16204,64679,DebtCon,Other,1,0,0,123.1339876,1,21,43.29094169
0,15700,113021,66458,DebtCon,ProfExe,14,0,0,173.5332104,1,18,31.54569415
0,15700,67049,89775,DebtCon,Other,1,0,0,95.36634837,5,19,31.87421747
1,15700,81820,59530,HomeImp,Office,8,0,1,176.6987412,0,20,43.08554305
1,15700,87300,104200,DebtCon,ProfExe,2,0,0,101.4953657,1,47,29.97557603
0,15700,50445,120451,DebtCon,Other,10,0,0,138.0960861,0,14,20.20603258
0,15700,73280,129878,DebtCon,Other,18,0,0,284.065542,2,27,7.148413213
0,15700,102838,92271,DebtCon,ProfExe,26,0,0,105.5303761,0,22,40.20613826
0,15700,46312,90212,HomeImp,Office,1,0,0,99.19355258,0,45,30.68610563
0,15700,50135,96424,DebtCon,Other,2,0,0,320.4214503,5,49,31.92215492
0,15700,58193,109500,HomeImp,ProfExe,5,0,0,217.7868414,0,30,40.02396798
0,15700,39352,82095,DebtCon,ProfExe,2,0,6,123.6688208,0,46,40.57016916
0,15700,144756,114267,DebtCon,Other,20,0,0,250.681862,0,23,25.63079874
0,15700,94851,171350,DebtCon,Other,10,0,0,77.99281611,2,11,36.2633362
0,15700,115870,118359,DebtCon,ProfExe,25,0,0,83.16666667,3,32,31.36762719
1,15700,131002,52234,DebtCon,Office,17,0,0,243.9416859,0,7,43.33840721
0,15700,30856,77146,DebtCon,Office,23,2,0,208.0769432,0,16,42.22040715
0,15800,71672,51792,DebtCon,Office,0,0,0,60.39065229,1,20,34.48084978
0,15800,47129,95315,DebtCon,ProfExe,1,0,0,169.7373629,0,9,34.9508231
0,15800,31143,52482,DebtCon,ProfExe,3,0,0,331.4268695,0,12,40.70504371
0,15800,63800,103255,DebtCon,ProfExe,9,0,0,82.16666667,1,49,30.85706709
0,15800,73128,167020,DebtCon,Office,11,0,0,308.4333333,1,18,38.12151833
0,15800,66812,100225,DebtCon,Other,4,0,0,262.7333333,0,11,37.39831656
0,15800,68940,160919,DebtCon,Office,9,0,0,242.5,0,19,35.3676568
0,15800,67111,106943,DebtCon,Other,14,0,0,109.5666667,0,32,42.54602091
1,15800,116357,60000,DebtCon,Other,0,2,0,120.7333333,2,19,33.00501666
1,15800,53252,54000,HomeImp,Other,1,0,0,217.1,0,14,31.58400286
1,15800,88143,130000,DebtCon,Office,9,0,0,136.1224348,0,31,38.82378279
0,15800,43643,89200,HomeImp,Office,3,0,0,283.0698409,0,17,4.337283357
0,15800,61847,152300,HomeImp,Office,6,0,2,218.5392657,1,50,42.50002486
0,15800,78455,63400,DebtCon,Mgr,2,0,0,178.0023834,0,27,39.61242564
1,15800,17988,57822,DebtCon,Other,1,0,0,247.2784079,0,19,39.75560513
0,15800,102108,160050,DebtCon,Mgr,1.5,0,0,186.4730715,0,20,43.02182338
0,15800,73644,91000,DebtCon,ProfExe,0,1,0,76.06666667,1,42,31.22280265
0,15800,125257,128200,DebtCon,ProfExe,2,0,0,139.8312465,0,25,84.37903408
0,15800,10866,106189,DebtCon,Other,5,0,0,136.7244895,0,39,33.7552728
0,15800,70039,117500,DebtCon,Mgr,6,0,0,206.2383892,1,19,37.78452367
0,15800,54218,71130,HomeImp,Other,20,0,0,295.2855235,2,19,37.51829781
0,15800,51682,87400,DebtCon,ProfExe,0,0,0,102.1303682,1,17,7.614065422
0,15800,83248,90908,HomeImp,Other,9,0,0,124.0333832,2,21,36.03118029
0,15800,97713,33382,HomeImp,ProfExe,2,0,0,118.3013718,0,31,36.06796344
0,15800,125728,115759,DebtCon,Mgr,10,0,0,263.7662467,1,21,40.72529612
1,15800,31772,108652,HomeImp,Other,0,6,0,252.7574879,6,20,25.03374576
0,15800,134689,84124,DebtCon,Mgr,13,0,0,289.376138,0,49,54.24133474
1,15800,86341,63837,DebtCon,Mgr,7,0,0,263.8467774,0,30,19.70439447
0,15800,66894,94613,DebtCon,Office,12,0,0,276.6931852,0,14,38.8656552
0,15900,27088,46140,DebtCon,Other,14,0,0,106.5129317,0,14,36.27999035
0,15900,70085,91519,HomeImp,ProfExe,6,0,0,119.5007647,0,25,41.36387828
0,15900,97438,87698,DebtCon,Other,1,1,0,90.05044751,0,15,43.00965053
0,15900,45671,181166,DebtCon,Other,2,0,0,209.9666667,1,23,25.55670764
0,15900,6778,89778,DebtCon,ProfExe,13,0,0,96.36289475,1,21,32.76108398
0,15900,26228,85627,DebtCon,Mgr,2,0,0,98.76022323,0,18,40.14790835
0,15900,63450,85782,DebtCon,Office,17,0,0,114.6401329,0,14,25.59661737
0,15900,54780,87086,HomeImp,Office,7,0,0,187.6535104,0,16,7.862193632
0,15900,73184,77400,DebtCon,ProfExe,1,0,5,206.7176512,1,19,32.30494412
0,15900,60483,103192,DebtCon,Other,20,0,0,351.725503,1,11,37.3082467
0,15900,52663,159427,DebtCon,Other,3,0,5,149.095227,0,41,39.51062834
0,15900,36420,30695,DebtCon,Mgr,5,10,3,246.9596363,0,21,35.31106586
0,15900,53058,91045,DebtCon,Other,14,0,0,185.3724624,1,27,41.87419791
0,15900,23200,93756,DebtCon,Other,0,0,0,260.1585478,1,24,27.44254252
0,15900,47000,114647,DebtCon,Office,3,0,0,161.6609943,1,15,31.25482163
0,15900,86000,124610,DebtCon,ProfExe,6,0,0,80.82059146,0,12,35.40591994
0,15900,12613,64430,DebtCon,ProfExe,4,1,2,97.76351186,3,31,37.88816696
1,15900,152900,85097,DebtCon,Other,8,3,0,295.9543396,2,8,41.5493313
1,15900,55820,106014,DebtCon,Office,10,1,0,105.1332711,0,16,37.72580119
0,15900,74910,52000,DebtCon,Other,21,0,0,96.45470591,3,16,39.31387802
0,15900,87600,82649,HomeImp,Office,4,0,0,134.9257138,2,38,32.46920265
1,15900,52700,116491,DebtCon,Mgr,17,0,0,271.6519477,0,31,35.33060397
0,15900,61000,79384,HomeImp,Other,0,0,1,262.61034,0,35,30.27109245
0,15900,62755,57862,DebtCon,Office,1,0,0,309.496388,2,11,42.23579636
0,15900,56800,71673,HomeImp,Office,5,0,0,170.8123729,4,24,30.95751627
0,15900,89600,65523,DebtCon,Office,6,0,0,103.4726082,0,21,40.44237823
0,15900,48000,29725,DebtCon,Other,3,0,0,73.4289424,3,43,39.44625142
0,15900,43000,168105,DebtCon,ProfExe,5,0,0,195.5523296,3,27,32.03355046
0,15900,118822,72749,DebtCon,Other,1,1,2,301.1485223,0,20,34.09975711
0,15900,96065,99544,DebtCon,Office,1,0,0,109.4294283,2,14,40.44657932
0,15900,97517,92943,HomeImp,ProfExe,27,0,0,269.9626887,3,23,40.39095601
0,16000,51018,91572,DebtCon,Other,5,0,0,273.7250728,0,21,28.94036033
0,16000,170636,69458,DebtCon,ProfExe,1,0,1,294.9997016,1,20,29.29517878
0,16000,98451,37433,DebtCon,Office,25,0,0,183.8430046,2,15,41.10248922
0,16000,82662,137950,HomeImp,Other,11,0,0,77.03333333,4,17,40.43069541
0,16000,108154,92595,DebtCon,ProfExe,2,2,0,122.463272,0,18,35.45950962
0,16000,25638,82523,DebtCon,ProfExe,15,0,0,178.9299564,0,8,38.68480699
0,16000,56791,101797,DebtCon,Other,4,0,0,190.6933138,1,8,23.94885433
0,16000,48471,116407,HomeImp,Office,1,1,0,272.4998353,3,9,29.16004451
0,16000,19126,109050,HomeImp,Other,11,0,0,106.3985698,2,23,30.20689334
1,16000,100082,95280,DebtCon,Other,1,0,0,188.189005,0,29,31.12087741
0,16000,22162,87682,DebtCon,Other,15,0,0,190.5770968,0,20,38.03985503
0,16000,53983,94394,DebtCon,Other,2,0,1,123.8934197,0,15,20.68374038
0,16000,123463,135447,DebtCon,Office,26,0,0,286.3751286,0,23,32.31441938
0,16000,49951,73500,DebtCon,Office,9,0,0,335.3003273,0,33,30.89117139
0,16000,74922,114758,DebtCon,ProfExe,0,0,0,1154.633333,1,7,36.64867972
0,16000,59123,88569,DebtCon,ProfExe,21,0,1,71.23076169,0,18,33.91624415
0,16000,46953,129091,DebtCon,ProfExe,4,0,0,140.362134,0,17,38.80187707
0,16000,43085,44866,DebtCon,Other,29,0,0,257.3285966,2,20,25.7926535
0,16000,92853,131940,DebtCon,Other,19,0,0,241.5083839,3,9,36.6966301
1,16000,32134,206368,HomeImp,Other,3,0,0,126.4894051,3,8,18.50780264
1,16000,54598,113030,DebtCon,Other,9,0,0,320.0630097,0,20,40.27214938
1,16000,27842,117705,HomeImp,Sales,9,0,1,237.7636233,0,19,58.1321829
1,16000,104652,104348,DebtCon,ProfExe,9,0,0,243.5422549,0,16,32.83817817
1,16000,117337,131208,DebtCon,ProfExe,0,0,0,270.9986111,0,15,24.85145676
0,16000,91502,46382,HomeImp,Office,3,0,0,177.6322825,0,19,37.18018131
0,16000,51352,61917,DebtCon,Other,24,0,0,135.8564232,0,12,38.64772791
0,16000,62514,63000,DebtCon,Mgr,1,0,0,75.41374556,1,31,36.84692179
0,16000,59698,165315,DebtCon,Other,7,0,0,116.8177074,1,11,36.6352308
0,16000,94937,88649,HomeImp,Other,5,0,3,153.7916948,1,25,34.62420281
0,16000,6126,102921,HomeImp,Mgr,2,0,0,290.1489212,2,8,32.78297142
0,16000,7044,101243,DebtCon,Other,8,0,0,237.1790454,0,14,25.96553266
0,16000,103519,89756,DebtCon,ProfExe,6,0,0,127.8,0,18,30.08535009
0,16000,89507,134992,DebtCon,Other,15,0,0,254.1917975,1,18,38.62783022
0,16000,52011,161284,DebtCon,Other,8,0,0,108.0055259,1,9,41.80676309
0,16000,11950,85577,HomeImp,Other,7,0,0,166.1062815,2,23,41.71895839
0,16000,43996,69875,DebtCon,Office,7,0,0,233.7843986,1,10,39.91695729
0,16000,33073,65000,DebtCon,Other,0,0,0,221.1285548,0,23,28.2904395
0,16000,50742,88870,DebtCon,ProfExe,27,0,0,204.5879339,1,15,36.13250999
0,16000,39316,83232,DebtCon,Other,0,0,1,282.0685178,0,10,20.73703901
1,16100,74402,76131,DebtCon,Other,7,0,0,128.5818237,1,10,20.50577116
0,16100,62108,102426,DebtCon,Mgr,10,0,0,202.0534356,4,9,27.0375129
0,16100,48999,78914,DebtCon,Office,4,0,1,360.1469602,1,16,26.43068063
1,16100,35116,114692,DebtCon,Office,0,0,0,279.1125847,3,15,32.01179994
0,16100,85977,42629,DebtCon,Office,4,0,1,280.4533436,1,12,43.45451215
0,16100,45900,98585,HomeImp,Other,1,0,0,129.7577996,1,23,36.09986835
0,16100,52276,78801,DebtCon,Other,17,0,0,79.9919755,0,47,33.33358202
0,16100,53849,92308,HomeImp,Other,9,2,0,111.2350118,0,16,18.32048799
0,16100,90567,79154,DebtCon,Other,16,1,0,261.911317,1,18,22.09304595
0,16100,99204,51994,DebtCon,Other,12,0,0,177.5,2,43,21.66864227
0,16100,48427,94726,DebtCon,Sales,21,0,6,135.1919065,1,12,33.83467117
1,16100,62840,128546,DebtCon,Office,7.5,0,0,349.4300794,1,12,52.73486061
1,16100,17234,124048,DebtCon,Office,0.5,0,3,253.4763166,0,20,20.32713791
0,16100,55254,74447,DebtCon,ProfExe,41,0,2,228.4223822,0,43,26.50856379
0,16100,27230,164133,HomeImp,Other,0.4,0,0,189.2369837,0,17,30.23655406
0,16100,40280,89453,DebtCon,Office,2,0,0,227.3954647,1,31,29.5672214
0,16100,91132,88586,HomeImp,Other,9,0,0,307.6738571,2,9,40.32604931
0,16100,51185,94390,DebtCon,Mgr,19,0,0,306.6741711,2,65,34.18708305
0,16100,35070,76854,DebtCon,ProfExe,22,0,0,117.1953992,3,20,39.26309424
0,16100,79412,72500,HomeImp,Other,20,1,0,210.9126034,1,41,29.07518765
0,16100,73000,109025,DebtCon,Other,25,0,0,246.1797214,4,0,37.15549756
0,16100,99064,91832,DebtCon,ProfExe,8,0,0,326.5184144,6,18,45.8759169
0,16100,44031,51454,DebtCon,Office,3,0,0,188.2476105,0,17,39.81473684
0,16100,20798,115881,HomeImp,Mgr,14,0,0,115.3753324,1,34,40.73602194
0,16200,90768,76483,HomeImp,ProfExe,2,0,0,71.95379199,0,14,41.56310065
0,16200,65444,89589,DebtCon,Mgr,0,0,0,116.5252651,2,21,40.545681
0,16200,65136,86144,DebtCon,Office,1,1,0,77.7,0,16,33.18367731
0,16200,110614,105796,DebtCon,ProfExe,3,0,0,204.9333333,0,13,29.98518301
0,16200,73503,122281,DebtCon,Other,17,0,0,149.0666667,0,20,40.7848993
0,16200,91350,85424,DebtCon,Mgr,1,1,0,257.7,1,34,35.55430368
0,16200,65077,116097,HomeImp,ProfExe,10,0,0,137.4666667,0,17,34.43917111
0,16200,96138,133626,DebtCon,Mgr,7,0,0,226.3666667,2,20,33.79937887
0,16200,32736,100078,DebtCon,ProfExe,5,0,0,74.03333333,0,8,40.77586435
0,16200,57358,72618,DebtCon,Self,21,0,0,95.2,0,10,31.13462438
0,16200,51107,112677,DebtCon,Office,27,0,0,180.5666667,0,30,36.67687831
1,16200,48132,59586,HomeImp,Mgr,1,0,0,62.9,0,21,35.40463887
0,16200,77350,63745,HomeImp,Other,11,0,0,256.7,0,49,36.17609184
0,16200,61035,65748,DebtCon,Sales,5,0,0,134.9333333,1,33,42.20643322
1,16200,58941,88454,DebtCon,ProfExe,4,0,2,320.6,0,45,35.20581884
0,16200,62824,97348,DebtCon,ProfExe,1,0,2,99.26666667,0,10,36.82188744
0,16200,25859,128101,DebtCon,ProfExe,0,0,2,351.0333333,0,25,31.51559341
1,16200,24687,98658,DebtCon,Mgr,0,0,0,46.66666667,1,23,37.69667921
1,16200,43110,116000,HomeImp,ProfExe,6,0,0,206.7370713,0,16,35.52622751
0,16200,11147,100796,DebtCon,Other,7,0,0,125.6730605,1,22,32.93078188
0,16200,42876,41677,DebtCon,Other,6,0,0,128.4175979,1,16,34.34224939
0,16200,45861,68872,HomeImp,ProfExe,3,0,0,114.9462923,1,8,37.86483283
0,16200,54161,165267,DebtCon,ProfExe,14,0,1,67.40828497,3,20,33.70161545
1,16200,44479,42894,DebtCon,ProfExe,8,0,0,120.2389346,5,10,35.84627282
1,16200,97072,93500,DebtCon,Other,16,0,0,252.3059847,0,19,17.80584889
1,16300,96590,80000,DebtCon,Other,18,0,0,279.3611988,0,20,22.52545512
0,16300,113890,193000,DebtCon,Office,27,0,0,367.6645206,2,21,38.6994411
0,16300,49765,110000,HomeImp,Office,25,0,0,110.2940878,1,21,143.949605
1,16300,25844,87000,DebtCon,Other,9,3,2,254.0957007,1,21,31.58225278
0,16300,123579,109500,DebtCon,Other,6,0,1,225.7062879,0,11,43.79573429
0,16300,166345,167611,HomeImp,Mgr,13,2,0,327.0017911,0,35,33.58241575
